Exch,Exchange Segment,Symbol,Token,Instrument Type,Instrument Name,Formatted Ins Name,Lot Size,Tick Size,Trading Symbol
BSE,bse_cm,77REC27,957222,D,REC-7.70%-10-12-27-PVT,77REC27,1,0.01,77REC27
BSE,bse_cm,825KMPL27,957223,D,KMPL-8.25%-7-12-27-PVT,825KMPL27,1,0.01,825KMPL27
BSE,bse_cm,762PFCL27,957225,D,PFC-7.62%-15-12-27-PVT,762PFCL27,1,0.01,762PFCL27
BSE,bse_cm,875CFSER,957228,D,CFS-8.75%-PERPETUAL,875CFSER,1,0.01,875CFSER
BSE,bse_cm,925ERCS27,957232,D,ERCSL-9.25%-22-12-27-PVT,925ERCS27,1,0.01,925ERCS27
BSE,bse_cm,774PGCIL28,957233,D,PGCIL-7.74%-12-12-28-PVT,774PGCIL28,1,0.01,774PGCIL28
BSE,bse_cm,774PGCIL29,957234,D,PGCIL-7.74%-12-12-29-PVT,774PGCIL29,1,0.01,774PGCIL29
BSE,bse_cm,774PGCIL30,957235,D,PGCIL-7.74%-12-12-30-PVT,774PGCIL30,1,0.01,774PGCIL30
BSE,bse_cm,774PGCIL31,957236,D,PGCIL-7.74%-12-12-31-PVT,774PGCIL31,1,0.01,774PGCIL31
BSE,bse_cm,774PGCIL32,957237,D,PGCIL-7.74%-10-12-32-PVT,774PGCIL32,1,0.01,774PGCIL32
BSE,bse_cm,975ECLPER,957246,D,ECL-9.75%-PERPETUAL-PVT,975ECLPER,1,0.01,975ECLPER
BSE,bse_cm,935AFS27,957253,D,AFSL-9.35%-27-12-27-PVT,935AFS27,1,0.01,935AFS27
BSE,bse_cm,88IFSLPER,957280,D,IFSL-8.80%-PERPETUAL-PVT,88IFSLPER,1,0.01,88IFSLPER
BSE,bse_cm,845SFIL28,957381,D,SFIL-8.45%-5-1-28-PVT,845SFIL28,10,0.01,845SFIL28
BSE,bse_cm,925EFCL28,957385,D,EFCL-A8A801A-9.25%-4-1-28-PVT,925EFCL28,10,0.01,925EFCL28
BSE,bse_cm,775NABAR33,957393,D,NABARD-7.75%-14-1-33-PVT,775NABAR33,1,0.01,775NABAR33
BSE,bse_cm,794NABAR33,957402,D,NABARD-7.94%-17-1-33-PVT,794NABAR33,1,0.01,794NABAR33
BSE,bse_cm,845IIL28,957409,D,IIL-8.45%-18-5-28-PVT,845IIL28,1,0.01,845IIL28
BSE,bse_cm,91ABHF26,957441,D,ABHFL-9.10%-3-7-26-PVT,91ABHF26,1,0.01,91ABHF26
BSE,bse_cm,91ABHF26A,957442,D,ABHFL-9.10%-7-7-26-PVT,91ABHF26A,1,0.01,91ABHF26A
BSE,bse_cm,91ABHF26B,957443,D,ABHFL-9.10%-13-7-26-PVT,91ABHF26B,1,0.01,91ABHF26B
BSE,bse_cm,899ABHF26,957444,D,ABHFL-8.99%-24-7-26-PVT,899ABHF26,1,0.01,899ABHF26
BSE,bse_cm,85ABHF27,957445,D,ABHFL-8.50%-14-5-27-PVT,85ABHF27,1,0.01,85ABHF27
BSE,bse_cm,85ABHF27A,957446,D,ABHFL-8.50%-1-6-27-PVT,85ABHF27A,1,0.01,85ABHF27A
BSE,bse_cm,10ECLPER,957463,D,ECL-10.00%-PERPETUAL-PVT,10ECLPER,1,0.01,10ECLPER
BSE,bse_cm,842HDB28,957468,D,HDB-8.42%-1-2-28-PVT,842HDB28,1,0.01,842HDB28
BSE,bse_cm,885ABCL26,957542,D,ABCL-8.85%-23-2-26-PVT,885ABCL26,1,0.01,885ABCL26
BSE,bse_cm,89ABCL26,957543,D,ABCL-8.9000%-6-3-26-PVT,89ABCL26,1,0.01,89ABCL26
BSE,bse_cm,89ABCL26A,957549,D,ABCL-8.9000%-20-3-26-PVT,89ABCL26A,1,0.01,89ABCL26A
BSE,bse_cm,8ABCL27,957615,D,ABCL-8.00%-11-6-27-PVT,8ABCL27,1,0.01,8ABCL27
BSE,bse_cm,910ABCL26,957638,D,ABCL-9.10%-6-3-26-PVT,910ABCL26,1,0.01,910ABCL26
BSE,bse_cm,910ABCL26A,957639,D,ABC-9.10%-10-3-26-PVT,910ABCL26A,1,0.01,910ABCL26A
BSE,bse_cm,910ABCL26B,957640,D,ABCL-9.10%-10-3-26-PVT,910ABCL26B,1,0.01,910ABCL26B
BSE,bse_cm,910ABCL26C,957641,D,ABCL-9.10%-23-6-26-PVT,910ABCL26C,1,0.01,910ABCL26C
BSE,bse_cm,897ABCL26,957642,D,ABCL-8.97%-28-7-26-PVT,897ABCL26,1,0.01,897ABCL26
BSE,bse_cm,895ABCL26,957643,D,ABCL-8.95%-28-7-26-PVT,895ABCL26,1,0.01,895ABCL26
BSE,bse_cm,890ABCL26,957644,D,ABCL-8.90%-29-9-26-PVT,890ABCL26,1,0.01,890ABCL26
BSE,bse_cm,890ABCL26A,957645,D,ABCL-8.90%-20-11-26-PVT,890ABCL26A,1,0.01,890ABCL26A
BSE,bse_cm,825ABCL27,957646,D,ABCL-8.25%-9-3-27-PVT,825ABCL27,1,0.01,825ABCL27
BSE,bse_cm,850ABCL27,957647,D,ABCL-8.50%-18-5-27-PVT,850ABCL27,1,0.01,850ABCL27
BSE,bse_cm,87ABCLPERP,957649,D,ABCL-8.70%-PERPETUAL-PVT,87ABCLPERP,1,0.01,87ABCLPERP
BSE,bse_cm,873YES28,957656,D,YBL-8.73%-22-2-28-PVT,873YES28,1,0.01,873YES28
BSE,bse_cm,843SCL28,957670,D,SCL-8.43%-22-2-28-PVT,843SCL28,1,0.01,843SCL28
BSE,bse_cm,12MFL99,957671,D,MFL-12%-PERPETUAL-PVT,12MFL99,2,0.01,12MFL99
BSE,bse_cm,845HDB28,957680,D,HDB-8.45%-21-2-28-PVT,845HDB28,1,0.01,845HDB28
BSE,bse_cm,843SCL28A,957683,D,SCL-8.43%-23-2-28-PVT,843SCL28A,1,0.01,843SCL28A
BSE,bse_cm,822NABAR28,957690,D,NABARD-8.22%-25-2-28-PVT,822NABAR28,1,0.01,822NABAR28
BSE,bse_cm,828NABAR33,957691,D,NABARD-8.28%-1-3-33-PVT,828NABAR33,1,0.01,828NABAR33
BSE,bse_cm,865ILFS28,957727,D,ILFS-8.65%-9-3-28-PVT,865ILFS28,1000,0.01,865ILFS28
BSE,bse_cm,82NABARD28,957744,D,NABARD-8.20%-16-3-28-PVT,82NABARD28,1,0.01,82NABARD28
BSE,bse_cm,9ILFSPER,957746,D,ILFS-9%-PERPETUAL-PVT,9ILFSPER,1,0.01,9ILFSPER
BSE,bse_cm,865ILFS28A,957764,D,ILFS-8.65%-22-3-28-PVT,865ILFS28A,1000,0.01,865ILFS28A
BSE,bse_cm,865ILFS28B,957765,D,ILFS-8.65%-27-3-28-PVT,865ILFS28B,1000,0.01,865ILFS28B
BSE,bse_cm,9SFL28,957770,D,SFL-9%-23-3-18-PVT,9SFL28,1,0.01,9SFL28
BSE,bse_cm,809REC28,957788,D,RECL-8.09%-21-3-28-PVT,809REC28,1,0.01,809REC28
BSE,bse_cm,785PFCL28,957790,D,PFCL-7.85%-3-4-28-PVT,785PFCL28,1,0.01,785PFCL28
BSE,bse_cm,801REC28,957799,D,RECL-8.01%-24-3-18-PVT,801REC28,1,0.01,801REC28
BSE,bse_cm,806REC28,957801,D,RECL-8.06%-27-3-28-PVT,806REC28,1,0.01,806REC28
BSE,bse_cm,1015UPPC26,957808,D,UPPCL-10.15%-20-1-26-PVT,1015UPPC26,1,0.01,1015UPPC26
BSE,bse_cm,1015UPPC27,957809,D,UPPCL-10.15%-20-1-27-PVT,1015UPPC27,1,0.01,1015UPPC27
BSE,bse_cm,1015UPPC28,957810,D,UPPCL-10.15%-20-1-28-PVT,1015UPPC28,1,0.01,1015UPPC28
BSE,bse_cm,10PFL28,957824,D,PFL-10%-28-3-28-PVT,10PFL28,1,0.01,10PFL28
BSE,bse_cm,9SFL28A,957835,D,SFL-9%-28-3-28-PVT,9SFL28A,1,0.01,9SFL28A
BSE,bse_cm,885SFIL28,957837,D,SFIL-8.85%-28-3-28-PVT,885SFIL28,10,0.01,885SFIL28
BSE,bse_cm,88SCL28,957844,D,SCL-8.80%-27-3-28-PVT,88SCL28,10,0.01,88SCL28
BSE,bse_cm,853MMFSL33,957877,D,MMFSL-8.53%-19-4-33-PVT,853MMFSL33,1,0.01,853MMFSL33
BSE,bse_cm,10FEL26,957889,D,FEL-10%-31-3-26-PVT,10FEL26,1,0.01,10FEL26
BSE,bse_cm,890IFSL28,957905,D,IFSL-8.90%-23-4-28-PVT,890IFSL28,1000,0.01,890IFSL28
BSE,bse_cm,880SFIL28,957921,D,SFIL-8.80%-2-5-28-PVT,880SFIL28,10,0.01,880SFIL28
BSE,bse_cm,95TLOPL26,957924,D,TLOPL-9.5%-3-5-26-PVT,95TLOPL26,1,0.01,95TLOPL26
BSE,bse_cm,9ILFSL28,957932,D,ILFSL-9%-15-5-28-PVT,9ILFSL28,1,0.01,9ILFSL28
BSE,bse_cm,875ISPDL28,957951,D,ISPDL-8.75%-11-5-28-PVT,875ISPDL28,1,0.01,875ISPDL28
BSE,bse_cm,910ILFSL28,957962,D,ILFSL-9.10%-30-5-28-PVT,910ILFSL28,1,0.01,910ILFSL28
BSE,bse_cm,953IEDCL26,957969,D,IEDCL-9.53%-28-8-26-PVT,953IEDCL26,1,0.01,953IEDCL26
BSE,bse_cm,918MRHFL28,957977,D,MRHFL-9.18%-1-6-28-PVT,918MRHFL28,1,0.01,918MRHFL28
BSE,bse_cm,935CFSER,957988,D,CFS-9.35%-PERPETUAL-PVT,935CFSER,1,0.01,935CFSER
BSE,bse_cm,105JKBLPER,958016,D,J&KBL-10.50%-PERPETUAL-PVT,105JKBLPER,1,0.01,105JKBLPER
BSE,bse_cm,871WTGL34,958017,D,WTGL-8.71MCLR-31-3-34-PVT,871WTGL34,1,0.01,871WTGL34
BSE,bse_cm,855NHAI48,958020,D,NHAI-8.55%-28-6-48-PVT,855NHAI48,1,0.01,855NHAI48
BSE,bse_cm,JFCZC28,958025,D,JFC-ZC-27-6-28-PVT,JFCZC28,1,0.01,JFCZC28
BSE,bse_cm,915ILFSL28,958047,D,ILFSL-9.15%-27-6-28-PVT,915ILFSL28,1,0.01,915ILFSL28
BSE,bse_cm,905HFSL28,958138,D,HFSL-9.05%-27-7-28-PVT,905HFSL28,1,0.01,905HFSL28
BSE,bse_cm,855REC28,958156,D,RECL-8.55%-9-8-28-PVT,855REC28,1,0.01,855REC28
BSE,bse_cm,940MRHFL28,958165,D,MRHFL-9.40%-7-8-28-PVT,940MRHFL28,1,0.01,940MRHFL28
BSE,bse_cm,980SCL28,958166,D,SCL-8.90%-4-8-28-PVT,980SCL28,1,0.01,980SCL28
BSE,bse_cm,940HDB99,958172,D,HDB-9.40%-PERPETUAL-PVT,940HDB99,1,0.01,940HDB99
BSE,bse_cm,1032APCR26,958178,D,APCRDA-10.32%-16-8-26-PVT,1032APCR26,5,0.01,1032APCR26
BSE,bse_cm,1032APCR27,958179,D,APCRDA-10.32%-16-8-27-PVT,1032APCR27,5,0.01,1032APCR27
BSE,bse_cm,1032APCR28,958180,D,APCRDA-10.32%-16-8-28-PVT,1032APCR28,5,0.01,1032APCR28
BSE,bse_cm,863REC28,958191,D,RECL-8.63%-25-8-28-PVT,863REC28,1,0.01,863REC28
BSE,bse_cm,9507JFHL28,958213,D,JFHLL-9.5078%-3-8-28-PVT,9507JFHL28,1,0.01,9507JFHL28
BSE,bse_cm,775IGT28,958219,D,IGT-7.75%-31-8-28-INVIT,775IGT28,1,0.01,775IGT28
BSE,bse_cm,847NABAR33,958232,D,NABARD-8.47%-31-8-33-PVT,847NABAR33,1,0.01,847NABAR33
BSE,bse_cm,985ECL28A,958245,D,EFL-9.85%-31-8-28-PVT,985ECL28A,1,0.01,985ECL28A
BSE,bse_cm,91164YES28,958246,D,YBL-9.1164%-15-9-28-PVT,91164YES28,1,0.01,91164YES28
BSE,bse_cm,915HFSLPER,958257,D,HFSL-9.15%-PERPETUAL-PVT,915HFSLPER,1,0.01,915HFSLPER
BSE,bse_cm,1270SML26,958258,D,SML-12.70%-31-12-26-PVT,1270SML26,1,0.01,1270SML26
BSE,bse_cm,EELNIFT28,958275,D,ECE-NIFTY-H1I805A-12-9-28-PVT,EELNIFT28,10,0.01,EELNIFT28
BSE,bse_cm,87RECL28,958278,D,RECL-8.7%-28-9-28-PVT,87RECL28,1,0.01,87RECL28
BSE,bse_cm,1015FEL26,958304,D,FEL-10.15%-30-09-26-PVT,1015FEL26,1,0.01,1015FEL26
BSE,bse_cm,2EARCL28,958306,D,EARCL-2%-7-10-28-PVT,2EARCL28,1,0.01,2EARCL28
BSE,bse_cm,895PFC28,958307,D,PFC-8.95%-10-10-28-PVT,895PFC28,1,0.01,895PFC28
BSE,bse_cm,905RIL28,958311,D,RIL-9.05%-17-10-28-PVT,905RIL28,1,0.01,905RIL28
BSE,bse_cm,905HDFCB28,958312,D,HDFCB-9.05%-16-10-28-PVT,905HDFCB28,1,0.01,905HDFCB28
BSE,bse_cm,892NABAR33,958332,D,NABARD-8.92%-21-10-33-PVT,892NABAR33,1,0.01,892NABAR33
BSE,bse_cm,91LTF28,958338,D,LTF-9.1000%-31-10-28-PVT,91LTF28,1,0.01,91LTF28
BSE,bse_cm,911BFL33,958349,D,BFL-9.11%-2-11-33-PVT,911BFL33,1,0.01,911BFL33
BSE,bse_cm,9HDFCB28,958353,D,HDFCB-9%-1-11-28-PVT,9HDFCB28,1,0.01,9HDFCB28
BSE,bse_cm,895RIL28,958354,D,RIL-8.95%-9-11-28-PVT,895RIL28,1,0.01,895RIL28
BSE,bse_cm,860HUDCL28,958356,D,HUDCL-8.60%-12-11-28-PVT,860HUDCL28,1,0.01,860HUDCL28
BSE,bse_cm,854REC28,958364,D,RECL-8.54%-15-11-28-PVT,854REC28,1,0.01,854REC28
BSE,bse_cm,97HFSL28,958385,D,HFSL-9.7%-15-11-28-PVT,97HFSL28,1,0.01,97HFSL28
BSE,bse_cm,867PFCL28,958393,D,PFCL-8.67%-18-11-28-PVT,867PFCL28,1,0.01,867PFCL28
BSE,bse_cm,864PFCL33,958394,D,PFCL-8.64%-19-11-33-PVT,864PFCL33,1,0.01,864PFCL33
BSE,bse_cm,856REC28,958397,D,REC-8.56%-29-11-28-PVT,856REC28,1,0.01,856REC28
BSE,bse_cm,852HUDCO28,958399,D,HUDCO-8.52%-28-11-28-PVT,852HUDCO28,1,0.01,852HUDCO28
BSE,bse_cm,9HDFCB28A,958406,D,HDFCB-9%-29-11-28-PVT,9HDFCB28A,1,0.01,9HDFCB28A
BSE,bse_cm,93SCL28,958410,D,SCL-9.30%-22-11-28-PVT,93SCL28,1,0.01,93SCL28
BSE,bse_cm,845IRFC28,958418,D,IRFC-8.45%-4-12-28-PVT,845IRFC28,1,0.01,845IRFC28
BSE,bse_cm,837REC28,958419,D,RECL-8.37%-7-12-28-PVT,837REC28,1,0.01,837REC28
BSE,bse_cm,976ABCL28,958433,D,ABCL-9.7600%-4-12-28-PVT,976ABCL28,1,0.01,976ABCL28
BSE,bse_cm,865RIL28,958438,D,RIL-8.65%-11-12-28-PVT,865RIL28,1,0.01,865RIL28
BSE,bse_cm,99EARCL28,958445,D,EARCL-9.9%-8-12-28-PVT,99EARCL28,1,0.01,99EARCL28
BSE,bse_cm,1051SFL28,958447,D,SFL-10.51%-12-12-28-PVT,1051SFL28,1,0.01,1051SFL28
BSE,bse_cm,851NABAR33,958464,D,NABARD-8.51%-19-12-33-PVT,851NABAR33,1,0.01,851NABAR33
BSE,bse_cm,866HDFCB28,958466,D,HDFCB-8.66%-21-12-28-PVT,866HDFCB28,1,0.01,866HDFCB28
BSE,bse_cm,818NABAR28,958468,D,NABARD-8.18-26-12-28-PVT,818NABAR28,1,0.01,818NABAR28
BSE,bse_cm,860ABL28,958469,D,ABL-8.60%-28-12-28-PVT,860ABL28,1,0.01,860ABL28
BSE,bse_cm,915ABCL28,958487,D,ABCL-9.15%-21-12-28-PVT,915ABCL28,1,0.01,915ABCL28
BSE,bse_cm,844HBL28,958489,D,HBL-8.44%-28-12-28-PVT,844HBL28,1,0.01,844HBL28
BSE,bse_cm,106FEL26,958502,D,FEL-10.6%-31-12-26-PVT,106FEL26,1,0.01,106FEL26
BSE,bse_cm,84IRFC29,958518,D,IRFC-8.4%-8-1-29-PVT,84IRFC29,1,0.01,84IRFC29
BSE,bse_cm,83NTPCL29,958522,D,NTPCL-8.3%-15-1-19-PVT,83NTPCL29,1,0.01,83NTPCL29
BSE,bse_cm,851IREDA29,958523,D,IREDAL-8.51%-3-1-29-PVT,851IREDA29,1,0.01,851IREDA29
BSE,bse_cm,837NHAI29,958531,D,NHAI-8.37%-20-1-29-PVT,837NHAI29,1,0.01,837NHAI29
BSE,bse_cm,2EARCL29,958538,D,EARCL-2%-15-1-29-PVT,2EARCL29,1,0.01,2EARCL29
BSE,bse_cm,836PGCIL29,958539,D,PGCIL-8.36%-6-1-29-PVT,836PGCIL29,1,0.01,836PGCIL29
BSE,bse_cm,88REC29,958540,D,REC-8.80%-22-1-29-PVT,88REC29,1,0.01,88REC29
BSE,bse_cm,91SCL29,958542,D,SCL-9.10%-15-1-29-PVT,91SCL29,1,0.01,91SCL29
BSE,bse_cm,847IREDA29,958551,D,IREDA-8.47%-17-1-29-PVT,847IREDA29,1,0.01,847IREDA29
BSE,bse_cm,829NABAR29,958553,D,NABARD-8.29%-24-1-29-PVT,829NABAR29,1,0.01,829NABAR29
BSE,bse_cm,849NHAI29,958565,D,NHAI-8.49%-5-2-29-PVT,849NHAI29,1,0.01,849NHAI29
BSE,bse_cm,854NABAR34,958568,D,NABARD-8.54%-30-1-34-PVT,854NABAR34,1,0.01,854NABAR34
BSE,bse_cm,838HUDCO29,958569,D,HUDCO-8.38%-30-1-29-PVT,838HUDCO29,1,0.01,838HUDCO29
BSE,bse_cm,955SCPSL29,958575,D,SCPSL-9.55%-29-1-29-PVT,955SCPSL29,1,0.01,955SCPSL29
BSE,bse_cm,824PGCIL29,958587,D,PGCIL-8.24%-14-2-29-PVT,824PGCIL29,1,0.01,824PGCIL29
BSE,bse_cm,858HUDC29A,958588,D,HUDCO-8.58%-14-2-29-PVT,858HUDC29A,1,0.01,858HUDC29A
BSE,bse_cm,875PFCL34,958596,D,PFCL-8.75%-22-2-34-PVT,875PFCL34,1,0.01,875PFCL34
BSE,bse_cm,89922IGT29,958599,D,IGT-8.9922%-14-2-29-PVT-InvIT,89922IGT29,1,0.01,89922IGT29
BSE,bse_cm,98359TSL34,958607,D,TSL-9.8359%-1-3-34-PVT,98359TSL34,1,0.01,98359TSL34
BSE,bse_cm,9855IRT3A2,958609,D,IRT-9.855%-A2-10-3-44-PTC,9855IRT3A2,1,0.01,9855IRT3A2
BSE,bse_cm,9855IRT3A3,958610,D,IRT-9.855%-A3-10-3-44-PTC,9855IRT3A3,1,0.01,9855IRT3A3
BSE,bse_cm,9855IRT4A2,958612,D,IRT-9.855%-A2-8-1-44-PTC,9855IRT4A2,1,0.01,9855IRT4A2
BSE,bse_cm,855IRFC29,958613,D,IRFC-8.55%-21-2-29-PVT,855IRFC29,1,0.01,855IRFC29
BSE,bse_cm,92171LTH34,958614,D,LTF-9.2171%-20-2-34-PVT,92171LTH34,1,0.01,92171LTH34
BSE,bse_cm,923IREDA29,958616,D,IREDA-9.23%-22-2-29-PVT,923IREDA29,1,0.01,923IREDA29
BSE,bse_cm,85NABARD29,958618,D,NABARD-8.5%-27-2-29-PVT,85NABARD29,1,0.01,85NABARD29
BSE,bse_cm,10025IRTA2,958625,D,IRT-10.025%-A2-8-1-44-PTC,10025IRTA2,1,0.01,10025IRTA2
BSE,bse_cm,86REC29,958629,D,RECL-8.60%-8-3-29-PVT,86REC29,1,0.01,86REC29
BSE,bse_cm,841HUDCO29,958641,D,HUDCO-8.41%-15-3-29-PVT,841HUDCO29,1,0.01,841HUDCO29
BSE,bse_cm,862NABAR34,958646,D,NABARD-8.62%-14-3-34-PVT,862NABAR34,1,0.01,862NABAR34
BSE,bse_cm,837HUDCO29,958655,D,HUDCO-8.37%-25-3-29-PVT,837HUDCO29,1,0.01,837HUDCO29
BSE,bse_cm,835IRFC29,958659,D,IRFC-8.35%-13-3-29-PVT,835IRFC29,1,0.01,835IRFC29
BSE,bse_cm,83REC29,958661,D,RECL-8.3%-25-3-19-PVT,83REC29,1,0.01,83REC29
BSE,bse_cm,91PFCL29,958664,D,PFC-9.1%-23-3-29-PVT,91PFCL29,1,0.01,91PFCL29
BSE,bse_cm,1028NIDO29,958668,D,NIDO-10.28%-18-3-29-PVT,1028NIDO29,1,0.01,1028NIDO29
BSE,bse_cm,827NHAI29,958673,D,NHAI-8.27%-28-3-29-PVT,827NHAI29,1,0.01,827NHAI29
BSE,bse_cm,855HDFCB29,958674,D,HDFCB-8.55%-27-3-2029-PVT,855HDFCB29,1,0.01,855HDFCB29
BSE,bse_cm,897REC29,958675,D,REC-8.97%-28-3-29-PVT,897REC29,1,0.01,897REC29
BSE,bse_cm,8179NHAI49,958680,D,NHAI-8.179%-29-3-49-PVT,8179NHAI49,1,0.01,8179NHAI49
BSE,bse_cm,1083CIFPER,958685,D,CIFCL-10.83%-PERPETUAL-PVT,1083CIFPER,2,0.01,1083CIFPER
BSE,bse_cm,825KMBL26,958687,D,KMBL-8.25%-28-4-26-PVT,825KMBL26,1,0.01,825KMBL26
BSE,bse_cm,830IRFC29,958692,D,IRFC-8.30%-25-3-29-PVT,830IRFC29,1,0.01,830IRFC29
BSE,bse_cm,898PFCL29,958696,D,PFCL-8.98%-28-3-29-PVT,898PFCL29,1,0.01,898PFCL29
BSE,bse_cm,823IRFC29,958738,D,IRFC-8.23%-29-3-29-PVT,823IRFC29,1,0.01,823IRFC29
BSE,bse_cm,885REC29,958747,D,RECL-8.85%-16-4-29-PVT,885REC29,1,0.01,885REC29
BSE,bse_cm,87929PFC34,958759,D,PFC-8.7929%-29-4-34-PVT,87929PFC34,1,0.01,87929PFC34
BSE,bse_cm,1287AFPL26,958764,D,AFPL-12.87%-2-5-26-PVT,1287AFPL26,10000,0.01,1287AFPL26
BSE,bse_cm,88RECL29,958772,D,RECL-8.80%-14-5-29-PVT,88RECL29,1,0.01,88RECL29
BSE,bse_cm,836NHAI29,958779,D,NHAI-8.36%-20-5-29-PVT,836NHAI29,1,0.01,836NHAI29
BSE,bse_cm,1088CIFPER,958788,D,CIFCL-10.88%-PERPETUAL-PVT,1088CIFPER,2,0.01,1088CIFPER
BSE,bse_cm,9ABCL29,958789,D,ABCL-9%-18-5-29-PVT,9ABCL29,1,0.01,9ABCL29
BSE,bse_cm,885PFCL29,958795,D,PFCL-8.85%-25-5-29-PVT,885PFCL29,1,0.01,885PFCL29
BSE,bse_cm,809NLCIL29,958806,D,NLCIL-8.09%-29-5-29-PVT,809NLCIL29,1,0.01,809NLCIL29
BSE,bse_cm,792NHAI29,958807,D,NHAI-7.92%-6-6-29-PVT,792NHAI29,1,0.01,792NHAI29
BSE,bse_cm,894ABHF29,958811,D,ABHFL-8.94%-08-06-29-PVT,894ABHF29,1,0.01,894ABHF29
BSE,bse_cm,895ABCL29,958814,D,ABCL-8.95%-06-06-29-PVT,895ABCL29,1,0.01,895ABCL29
BSE,bse_cm,912CFSL29,958821,D,CFSL-9.12%-6-6-29-PVT,912CFSL29,1,0.01,912CFSL29
BSE,bse_cm,1164MECL29,958831,D,MECL-11.64%-10-6-29-PVT,1164MECL29,1,0.01,1164MECL29
BSE,bse_cm,885HFSL29,958834,D,HFSL-8.85%-7-6-29-PVT,885HFSL29,1,0.01,885HFSL29
BSE,bse_cm,795IRFC29,958838,D,IRFC-7.95%-12-6-29-PVT,795IRFC29,1,0.01,795IRFC29
BSE,bse_cm,899SCPSL29,958840,D,SCPSL-8.99%-12-6-29-PVT,899SCPSL29,1,0.01,899SCPSL29
BSE,bse_cm,FELXXVIB27,958842,D,FEL-10.15%-XXVIB-18-6-27-PVT,FELXXVIB27,1,0.01,FELXXVIB27
BSE,bse_cm,830REC29,958846,D,RECL-8.30%-25-6-29-PVT,830REC29,1,0.01,830REC29
BSE,bse_cm,780NHAI29,958851,D,NHAI-7.80%-26-6-29-PVT,780NHAI29,1,0.01,780NHAI29
BSE,bse_cm,865ABCL29,958866,D,ABCL-8.65%-4-7-29-PVT,865ABCL29,1,0.01,865ABCL29
BSE,bse_cm,785IRFC34,958875,D,IRFC-7.85%-1-7-34-PVT,785IRFC34,1,0.01,785IRFC34
BSE,bse_cm,1427SML26,958878,D,SML-14.27%-8-7-26-PVT,1427SML26,100000,0.01,1427SML26
BSE,bse_cm,732NTPC29,958879,D,NTPC-7.32%-17-7-29-PVT,732NTPC29,1,0.01,732NTPC29
BSE,bse_cm,885CFS29,958884,D,CFS-8.85%-6-7-29-PVT,885CFS29,1,0.01,885CFS29
BSE,bse_cm,975JFCSL29,958887,D,JFCSL-9.75%-18-7-29-PVT,975JFCSL29,1,0.01,975JFCSL29
BSE,bse_cm,2EARC29,958889,D,EARC-2%-22-7-29-PVT,2EARC29,1,0.01,2EARC29
BSE,bse_cm,899KFC26,958893,D,KFC-8.99%-9-7-26-PVT,899KFC26,4,0.01,899KFC26
BSE,bse_cm,734PGCIL29,958896,D,PGCIL-7.34%-13-7-29-PVT,734PGCIL29,1,0.01,734PGCIL29
BSE,bse_cm,734PGCIL34,958897,D,PGCIL-7.34%-15-7-34-PVT,734PGCIL34,1,0.01,734PGCIL34
BSE,bse_cm,754IRFC34,958909,D,IRFC-7.54%-29-7-34-PVT,754IRFC34,1,0.01,754IRFC34
BSE,bse_cm,1427SML26A,958911,D,SML-14.27%-8-7-26-PVT,1427SML26A,100000,0.01,1427SML26A
BSE,bse_cm,848MMFSL29,958912,D,MMFSL-8.48%-8-8-29-PVT,848MMFSL29,1,0.01,848MMFSL29
BSE,bse_cm,87CFSL29,958913,D,CFSL-8.70%-1-8-29-PVT,87CFSL29,1,0.01,87CFSL29
BSE,bse_cm,1023CGCL29,958916,D,CGCL-10.23%-9-8-29-PVT,1023CGCL29,1,0.01,1023CGCL29
BSE,bse_cm,815PFCL34,958922,D,PFCL-8.15%-8-8-34-PVT,815PFCL34,1,0.01,815PFCL34
BSE,bse_cm,791HDFCB29,958928,D,HDFCB-7.91%-14-8-29-PVT,791HDFCB29,1,0.01,791HDFCB29
BSE,bse_cm,748IRFC29,958938,D,IRFC-7.48%-13-8-29-PVT,748IRFC29,1,0.01,748IRFC29
BSE,bse_cm,818REC34,958944,D,REC-8.18%-22-8-2034-PVT,818REC34,1,0.01,818REC34
BSE,bse_cm,87HDBPERP,958945,D,HDB-8.7%-PERPETUAL-PVT,87HDBPERP,1,0.01,87HDBPERP
BSE,bse_cm,748IRFC34,958954,D,IRFC-7.48%-29-8-34-PVT,748IRFC34,1,0.01,748IRFC34
BSE,bse_cm,1023GHMC29,958963,D,GHMC-10.23%-21-8-29-MB,1023GHMC29,1,0.01,1023GHMC29
BSE,bse_cm,1145MECL29,958968,D,MECL-11.45%-27-8-29-PVT,1145MECL29,1,0.01,1145MECL29
BSE,bse_cm,75IRFC29,958972,D,IRFC-7.50%-9-9-29-PVT,75IRFC29,1,0.01,75IRFC29
BSE,bse_cm,775BOB24,958978,D,BOB-7.75%-11-9-34-PVT,775BOB24,1,0.01,775BOB24
BSE,bse_cm,825PFCL34,958980,D,PFCL-8.25%-6-9-34-PVT,825PFCL34,1,0.01,825PFCL34
BSE,bse_cm,77NHAI29,958981,D,NHAI-7.70%-13-9-29-PVT,77NHAI29,1,0.01,77NHAI29
BSE,bse_cm,829REC34,958982,D,REC LIMITED,829REC34,1,0.01,829REC34
BSE,bse_cm,875THDC29,958989,D,THDCL-8.75%-6-9-29-PVT,875THDC29,1,0.01,875THDC29
